0.26059  	0.30398  	0.09418  	-0.5557  	-0.4817  	-0.6613  	-0.1799  	0.19552  	0.61797  	0.44396  	0.78441  	-0.2643  	-0.2896  	-0.7708  	0.71955  	0.19828  	-0.0950  	-0.2125  	-0.2030  	-0.1763  	-0.0705  	-0.4061  	-0.1499  	-0.4963  	0.19882  	-0.0864  	-0.1105  	0.21272  	0.00455  	0.05959  	-0.3019  	0.11294  	-0.0377  	0.11028  	0.41071  	0.09110  	0.38626  	0.04913  	-0.2915  	0.56222  	0.07194  	0.00804  	-0.0655  	0.01245  	-0.0516  	-0.0287  	0.07710  	-0.0241  	-0.0217  	0.06337  	0.05164  	0.02788  	-0.0441  	0.05588  	0.02811  	-0.0433  	-0.0076  	-0.0332  	-0.0367  	0.00648  	-0.0089  	-0.0439  	0.05384  	0.03178  	0.04398  	0.02077  	0.02454  	-0.0048  	-0.0173  	0.47079  	
0.04738  	0.15912  	-0.1309  	-0.3849  	-0.3057  	-0.7572  	-0.2131  	0.05388  	0.51179  	0.43449  	0.60655  	-0.1915  	-0.2825  	-0.8613  	0.82302  	0.05714  	-0.0937  	-0.1318  	-0.1924  	-0.1530  	-0.3003  	-0.3969  	-0.1242  	-0.4956  	0.16924  	-0.0837  	-0.1259  	0.33799  	0.08721  	0.10726  	-0.2538  	0.11978  	-0.1047  	0.11262  	0.33084  	0.10822  	0.30717  	0.03397  	-0.3158  	0.52686  	0.11057  	0.00747  	-0.0785  	0.01037  	-0.0482  	-0.0332  	0.08462  	-0.0454  	-0.0146  	0.05019  	0.02804  	0.01765  	-0.0540  	0.03805  	0.02661  	-0.0495  	0.01315  	-0.0254  	-0.0322  	-0.0019  	-0.0103  	-0.0437  	0.04240  	0.01515  	0.04123  	0.02103  	0.02378  	-0.0049  	-0.0171  	0.45842  	
-0.0871  	0.14086  	-0.1679  	-0.7052  	-0.5092  	-0.7972  	-0.2946  	0.00370  	0.49672  	0.37906  	0.68539  	-0.3795  	-0.3471  	-1.1088  	0.57266  	0.05968  	-0.0998  	-0.0708  	-0.1638  	-0.1224  	-0.3076  	-0.3757  	-0.1648  	-0.4644  	0.22905  	-0.0654  	-0.1135  	0.35718  	0.14318  	0.07121  	-0.2940  	0.13877  	-0.1164  	0.09367  	0.31009  	0.22186  	0.29429  	0.02658  	-0.3429  	0.56610  	0.09651  	0.02397  	-0.1068  	0.01510  	-0.0618  	-0.0366  	0.09057  	-0.0632  	-0.0412  	0.05570  	0.02776  	0.03034  	-0.0466  	0.05394  	0.03552  	-0.0620  	0.00947  	-0.0303  	-0.0245  	0.00581  	-0.0116  	-0.0574  	0.04006  	0.02004  	0.03913  	0.02080  	0.02356  	-0.0051  	-0.0165  	0.44233  	
-0.0623  	0.13463  	-0.1170  	-0.7204  	-0.5042  	-0.8213  	-0.2645  	0.01962  	0.50184  	0.49535  	0.80020  	-0.3744  	-0.3710  	-1.1560  	0.45070  	0.13899  	-0.1376  	-0.0727  	-0.1900  	-0.1128  	-0.3176  	-0.3928  	-0.1897  	-0.5051  	0.25509  	-0.0777  	-0.1714  	0.41486  	0.16339  	0.06030  	-0.2651  	0.11242  	-0.1235  	0.09456  	0.31758  	0.26206  	0.28296  	0.01401  	-0.3226  	0.57582  	0.10617  	0.01193  	-0.0914  	0.01319  	-0.0479  	-0.0327  	0.08771  	-0.0616  	-0.0462  	0.05713  	0.04855  	0.02964  	-0.0429  	0.04664  	0.03035  	-0.0571  	0.01319  	-0.0333  	-0.0319  	0.00467  	-0.0097  	-0.0622  	0.03708  	0.02467  	0.03650  	0.02164  	0.02369  	-0.0056  	-0.0162  	0.44882  	
-0.0420  	0.14086  	-0.1263  	-0.8130  	-0.5114  	-0.8264  	-0.2325  	-0.0233  	0.51357  	0.58171  	0.84402  	-0.3321  	-0.3631  	-1.2336  	0.33969  	0.20568  	-0.1750  	-0.0096  	-0.2000  	-0.0752  	-0.4605  	-0.4358  	-0.2565  	-0.5943  	0.22639  	-0.0900  	-0.2453  	0.55653  	0.26074  	0.07206  	-0.2762  	0.11065  	-0.1192  	0.12439  	0.27944  	0.31037  	0.19116  	0.00367  	-0.2645  	0.61083  	0.13827  	0.02540  	-0.0792  	0.00386  	-0.0641  	-0.0286  	0.07626  	-0.0562  	-0.0343  	0.05669  	0.04735  	0.02833  	-0.0477  	0.05262  	0.03550  	-0.0565  	0.00822  	-0.0344  	-0.0332  	0.00327  	-0.0089  	-0.0505  	0.04436  	0.02878  	0.03384  	0.02102  	0.02437  	-0.0061  	-0.0161  	0.45101  	
-0.1546  	0.09862  	-0.2018  	-0.9018  	-0.6313  	-0.8484  	-0.2613  	0.00198  	0.48255  	0.51687  	0.84033  	-0.3910  	-0.3359  	-1.2107  	0.31607  	0.11136  	-0.1564  	-0.0627  	-0.1958  	-0.1076  	-0.3943  	-0.4515  	-0.2117  	-0.5577  	0.20513  	-0.0703  	-0.2086  	0.52016  	0.21858  	0.04412  	-0.2546  	0.12929  	-0.1116  	0.10708  	0.28227  	0.28050  	0.21444  	0.00160  	-0.2871  	0.58498  	0.12804  	0.02579  	-0.0924  	-0.0022  	-0.0636  	-0.0298  	0.08613  	-0.0645  	-0.0326  	0.06846  	0.04742  	0.02455  	-0.0470  	0.05185  	0.03175  	-0.0598  	0.01289  	-0.0310  	-0.0290  	0.00407  	-0.0120  	-0.0525  	0.04066  	0.02949  	0.03150  	0.02202  	0.02547  	-0.0062  	-0.0155  	0.44595  	
-0.2350  	0.11677  	-0.2591  	-0.8546  	-0.6226  	-0.8996  	-0.2411  	-0.0378  	0.47875  	0.50829  	0.79214  	-0.3832  	-0.3702  	-1.1519  	0.32039  	0.03619  	-0.1045  	-0.0649  	-0.2150  	-0.1307  	-0.4019  	-0.4389  	-0.1801  	-0.5814  	0.18042  	-0.0480  	-0.2562  	0.47507  	0.23235  	0.06453  	-0.2531  	0.11698  	-0.1235  	0.11162  	0.24612  	0.27750  	0.19927  	-0.0034  	-0.2932  	0.59465  	0.14930  	0.02108  	-0.0789  	-0.0093  	-0.0570  	-0.0335  	0.08638  	-0.0664  	-0.0491  	0.06479  	0.03859  	0.02318  	-0.0507  	0.04903  	0.03791  	-0.0633  	0.01439  	-0.0260  	-0.0270  	0.00049  	-0.0153  	-0.0491  	0.03761  	0.03237  	0.03054  	0.02171  	0.02675  	-0.0065  	-0.0150  	0.44328  	
-0.3731  	0.13041  	-0.2422  	-0.9912  	-0.6695  	-1.0089  	-0.2703  	-0.0418  	0.50218  	0.54538  	0.82463  	-0.4298  	-0.3568  	-1.1618  	0.31008  	-0.0488  	-0.0863  	-0.0719  	-0.1937  	-0.1187  	-0.3844  	-0.4663  	-0.1406  	-0.5803  	0.18102  	-0.0446  	-0.2586  	0.45114  	0.15562  	0.02939  	-0.2404  	0.09835  	-0.1083  	0.08909  	0.24697  	0.23551  	0.25567  	-0.0073  	-0.3091  	0.56108  	0.16363  	0.01259  	-0.0907  	-0.0039  	-0.0372  	-0.0386  	0.09459  	-0.0756  	-0.0423  	0.06357  	0.03911  	0.02512  	-0.0499  	0.05369  	0.03378  	-0.0692  	0.00852  	-0.0253  	-0.0302  	0.00354  	-0.0169  	-0.0395  	0.04333  	0.03224  	0.03126  	0.02223  	0.02779  	-0.0067  	-0.0157  	0.45137  	
-0.3569  	0.13458  	-0.2452  	-1.0251  	-0.7028  	-0.9647  	-0.2815  	0.00033  	0.48964  	0.48533  	0.84249  	-0.4425  	-0.3894  	-1.1746  	0.41777  	-0.0689  	-0.0696  	-0.0821  	-0.1898  	-0.1744  	-0.3231  	-0.4298  	-0.0872  	-0.5842  	0.14520  	-0.0432  	-0.2185  	0.34933  	0.15406  	0.02917  	-0.2303  	0.10673  	-0.1223  	0.10334  	0.21927  	0.18251  	0.25649  	0.03600  	-0.3185  	0.52632  	0.19199  	0.00259  	-0.0824  	0.00117  	-0.0544  	-0.0361  	0.08751  	-0.0760  	-0.0490  	0.06007  	0.02884  	0.02917  	-0.0469  	0.05528  	0.03043  	-0.0663  	0.00297  	-0.0291  	-0.0281  	0.00109  	-0.0069  	-0.0377  	0.04539  	0.02573  	0.03327  	0.02244  	0.02860  	-0.0071  	-0.0165  	0.46362  	
-0.3249  	0.11048  	-0.2844  	-0.9531  	-0.6420  	-0.9442  	-0.2895  	-0.0093  	0.49285  	0.45332  	0.80351  	-0.4066  	-0.3837  	-1.1828  	0.42093  	-0.0307  	-0.0929  	-0.0915  	-0.1958  	-0.1369  	-0.3425  	-0.4090  	-0.0951  	-0.5601  	0.16252  	-0.0384  	-0.2107  	0.45402  	0.17573  	0.05128  	-0.2397  	0.10593  	-0.1214  	0.10745  	0.21501  	0.20652  	0.22971  	0.01473  	-0.3156  	0.56162  	0.15562  	0.01705  	-0.1007  	-0.0002  	-0.0604  	-0.0326  	0.09218  	-0.0783  	-0.0472  	0.05832  	0.03029  	0.02877  	-0.0483  	0.05510  	0.02924  	-0.0687  	0.00948  	-0.0278  	-0.0286  	-0.0020  	-0.0100  	-0.0457  	0.04385  	0.02575  	0.03601  	0.02492  	0.02885  	-0.0070  	-0.0171  	0.45734  	
-0.2078  	0.11743  	-0.2501  	-0.7575  	-0.5266  	-0.9118  	-0.2405  	-0.0130  	0.47661  	0.49805  	0.71391  	-0.3099  	-0.3433  	-1.1755  	0.42435  	0.05090  	-0.1251  	-0.0402  	-0.2251  	-0.0746  	-0.4949  	-0.4263  	-0.2160  	-0.5955  	0.17948  	-0.0452  	-0.2612  	0.59474  	0.25347  	0.05530  	-0.2427  	0.09607  	-0.1206  	0.11543  	0.21074  	0.26825  	0.14163  	-0.0217  	-0.2738  	0.60522  	0.14465  	-0.0033  	-0.0830  	0.00853  	-0.0616  	-0.0346  	0.08940  	-0.0620  	-0.0363  	0.05399  	0.04225  	0.02870  	-0.0468  	0.04820  	0.03526  	-0.0704  	0.01266  	-0.0305  	-0.0307  	-0.0007  	-0.0119  	-0.0502  	0.04095  	0.02976  	0.03920  	0.02669  	0.02905  	-0.0069  	-0.0175  	0.44283  	
-0.1337  	0.14577  	-0.1669  	-0.6796  	-0.4212  	-0.9319  	-0.2074  	-0.0233  	0.48017  	0.60013  	0.76339  	-0.2892  	-0.3453  	-1.1596  	0.36535  	0.14081  	-0.1717  	-0.0029  	-0.2316  	-0.0098  	-0.5409  	-0.4158  	-0.3101  	-0.6261  	0.23614  	-0.0584  	-0.3014  	0.63090  	0.28668  	0.06295  	-0.2682  	0.09307  	-0.1103  	0.11835  	0.23607  	0.30894  	0.11508  	-0.0254  	-0.2416  	0.60230  	0.14726  	0.01658  	-0.0764  	0.00071  	-0.0499  	-0.0336  	0.09144  	-0.0455  	-0.0347  	0.05464  	0.05133  	0.02813  	-0.0453  	0.04312  	0.03576  	-0.0654  	0.01660  	-0.0294  	-0.0327  	0.00400  	-0.0116  	-0.0537  	0.04125  	0.02776  	0.04166  	0.02935  	0.02877  	-0.0066  	-0.0182  	0.44546  	
-0.0652  	0.13406  	-0.1784  	-0.6742  	-0.4342  	-0.8490  	-0.2016  	-0.0301  	0.48154  	0.55208  	0.73108  	-0.3539  	-0.3346  	-1.1857  	0.34165  	0.16891  	-0.1688  	-0.0441  	-0.2064  	-0.0821  	-0.5223  	-0.4162  	-0.3270  	-0.5879  	0.30882  	-0.0886  	-0.1667  	0.57801  	0.28207  	0.12385  	-0.2808  	0.14074  	-0.1349  	0.11941  	0.25338  	0.33457  	0.15145  	-0.0045  	-0.2556  	0.59691  	0.10934  	0.03296  	-0.0856  	-0.0004  	-0.0477  	-0.0312  	0.07377  	-0.0504  	-0.0220  	0.04481  	0.05394  	0.02690  	-0.0404  	0.05424  	0.03498  	-0.0599  	0.01218  	-0.0285  	-0.0245  	0.00249  	-0.0160  	-0.0566  	0.04593  	0.02428  	0.04174  	0.03105  	0.02933  	-0.0068  	-0.0187  	0.45142  	
-0.1037  	0.13206  	-0.2305  	-0.7379  	-0.4838  	-0.8344  	-0.2344  	-0.0085  	0.46929  	0.46117  	0.73758  	-0.3905  	-0.3580  	-1.1801  	0.36892  	0.10322  	-0.1236  	-0.0592  	-0.1989  	-0.0860  	-0.4351  	-0.4234  	-0.2941  	-0.5699  	0.30665  	-0.0893  	-0.1594  	0.54724  	0.20212  	0.11789  	-0.2784  	0.14625  	-0.1292  	0.10342  	0.28249  	0.31658  	0.20179  	-0.0012  	-0.2765  	0.56815  	0.08715  	0.02646  	-0.1018  	-0.0025  	-0.0565  	-0.0311  	0.07694  	-0.0612  	-0.0346  	0.05880  	0.05154  	0.02781  	-0.0457  	0.05073  	0.03374  	-0.0604  	0.01614  	-0.0244  	-0.0261  	-0.0010  	-0.0146  	-0.0535  	0.04979  	0.02053  	0.03958  	0.03291  	0.02954  	-0.0064  	-0.0183  	0.45597  	
-0.1653  	0.14309  	-0.3148  	-0.5126  	-0.4044  	-0.8011  	-0.2531  	0.02076  	0.47064  	0.40358  	0.63151  	-0.3283  	-0.3372  	-0.9894  	0.56770  	-0.0117  	-0.1185  	-0.1115  	-0.1910  	-0.0879  	-0.4071  	-0.3909  	-0.2625  	-0.4811  	0.28902  	-0.0774  	-0.1206  	0.52798  	0.21265  	0.12403  	-0.2975  	0.11044  	-0.1165  	0.09980  	0.30197  	0.27235  	0.17792  	-0.0278  	-0.2840  	0.57632  	0.03866  	0.03915  	-0.1127  	-0.0012  	-0.0338  	-0.0301  	0.07843  	-0.0653  	-0.0322  	0.06003  	0.05038  	0.02535  	-0.0456  	0.04886  	0.02485  	-0.0570  	0.01777  	-0.0296  	-0.0202  	0.00636  	-0.0153  	-0.0499  	0.03423  	0.02597  	0.03810  	0.03331  	0.02952  	-0.0057  	-0.0174  	0.46364  	
